Cycle,Current,Voltage,Temperature,SOC
3900.0,-739.4086127551611,3.897532,40.982708,0.7481634318119801
3900.0,-739.4151318814284,3.8976121,40.995174,0.7478333393077548
3900.0,-739.4075582919702,3.8974519,40.982708,0.7475032468644118
3900.0,-739.4150852748472,3.8970914,40.982708,0.747173154380993
3900.0,-739.4170270209836,3.896771,40.995174,0.7468430610307323
3900.0,-739.4088534277283,3.8965707,40.945309,0.7465129680092042
3900.0,-739.4156267325627,3.8964505,40.932842,0.7461828752840656
3900.0,-739.4078826071942,3.8961701,40.970242,0.7458527826959392
3900.0,-739.4153160865163,3.8960497,40.957775,0.7455226901094805
3900.0,-739.4071450127512,3.8959296,41.007641,0.7451925978506371
3900.0,-739.4168437314435,3.8956492,41.007641,0.7448625045822013
3900.0,-739.4159946300194,3.8952086,40.907913,0.7445324116928245
3900.0,-739.4075505408944,3.8950484,40.945309,0.7442023192529419
3900.0,-739.4152733859519,3.8946478,41.020107,0.7438722266855456
3900.0,-739.4096672301187,3.8946478,40.957775,0.7435421333007133
3900.0,-739.4167366751736,3.8943274,40.982708,0.7432120400800699
3900.0,-739.4162066430815,3.8939269,40.858009,0.7428819470960454
3900.0,-739.4076795560193,3.8938468,40.945309,0.7425518545985668
3900.0,-739.4143074261257,3.8936865,41.032574,0.7422217624623979
3900.0,-739.4077692776765,3.8933258,40.970242,0.7418916699248651
3900.0,-739.4169861881448,3.8930054,40.970242,0.7415615765928333
3900.0,-739.4095882634821,3.892765,40.895409,0.7412314832432537
3900.0,-739.4177766829471,3.8926048,40.932842,0.7409013895583261
3900.0,-739.417783360573,3.8926449,40.945309,0.7405712958704175
3900.0,-739.4086019519489,3.8922443,40.982708,0.7402412029611554
3900.0,-739.4172093217157,3.891964,40.970242,0.7399111095295113
3900.0,-739.4101419718747,3.8918438,41.007641,0.7395810159327406
3900.0,-739.4158609133823,3.8916836,40.982708,0.7392509231030582
3900.0,-739.4085732532722,3.8911629,40.932842,0.7389208302066078
3900.0,-739.4166715258845,3.8911228,40.970242,0.7385907370150486
3900.0,-739.4165238200287,3.8908825,40.995174,0.7382606438894289
3900.0,-739.406953216828,3.8906419,40.945309,0.7379305517162087
3900.0,-739.4148379466875,3.8904417,40.957775,0.7376004593432028
3900.0,-739.4072725878573,3.8901212,40.970242,0.7372703670274063
3900.0,-739.4147818796162,3.8902013,40.945309,0.7369402746794302
3900.0,-739.4136093143741,3.8896806,40.957775,0.7366101828549151
3900.0,-739.4059655624777,3.8896005,40.970242,0.7362800911226117
3900.0,-739.4118790319505,3.88924,40.995174,0.7359500000705358
3900.0,-739.4051179713107,3.8890398,40.907913,0.7356199087166212
3900.0,-739.4148440746573,3.8887594,40.957775,0.7352898163408796
3900.0,-739.4059487660073,3.8886392,40.995174,0.7349597246160747
3900.0,-739.4144425953816,3.8884389,40.92038,0.734629632419563
3900.0,-739.4150974325609,3.8878779,40.982708,0.7342995399307166
3900.0,-739.4056415898132,3.8878779,40.957775,0.7339694483430438
3900.0,-739.4141041536394,3.8875575,40.92038,0.7336393562976207
3900.0,-739.4071045468252,3.887197,40.970242,0.7333092640568425
3900.0,-739.4142975624999,3.8870368,40.957775,0.7329791719250771
3900.0,-739.4141688513962,3.8869166,40.932842,0.7326490798507713
3900.0,-739.4069685120934,3.8866363,40.995174,0.7323189876707228
3900.0,-739.4143516646427,3.8862357,40.957775,0.7319888955148048
3900.0,-739.4065553916715,3.8861556,40.970242,0.7316588035191851
3900.0,-739.414627362097,3.8859954,40.932842,0.7313287112401893
3900.0,-739.40620649176,3.885675,40.982708,0.7309986194003282
3900.0,-739.4162052876655,3.8855548,41.020107,0.7306685264169089
3900.0,-739.4160588274377,3.8853142,40.982708,0.7303384334988728
3900.0,-739.4083398314473,3.8849537,40.882942,0.7300083407066287
3900.0,-739.4160373673163,3.8849137,40.995174,0.729678247798173
3900.0,-739.4074392009438,3.8848336,40.957775,0.7293481554079956
3900.0,-739.4148807569376,3.8844731,40.932842,0.7290180630158783
3900.0,-739.4157199824575,3.8841126,40.92038,0.7286879702491108
3900.0,-739.4073624194036,3.8838322,40.957775,0.728357877893211
3900.0,-739.413832252414,3.8837922,40.907913,0.728027785969171
3900.0,-739.4068285346522,3.8834717,40.957775,0.7276976938516125
3900.0,-739.4151569792868,3.8832314,40.957775,0.7273676013361828
3900.0,-739.407906752325,3.8831513,40.92038,0.7270375087372775
3900.0,-739.416864898831,3.8828306,40.970242,0.7267074154593921
3900.0,-739.4149299026599,3.8827505,40.970242,0.7263773230453349
3900.0,-739.4085557483543,3.8825102,41.007641,0.7260472301566993
3900.0,-739.414426286598,3.8822298,40.907913,0.7257171379674683
3900.0,-739.4087951274214,3.8818293,40.970242,0.7253870449719672
3900.0,-739.4154385602715,3.8817892,40.995174,0.7250569523308331
3900.0,-739.4167061451127,3.8815088,40.957775,0.7247268591238191
3900.0,-739.4091677329069,3.8811884,40.945309,0.7243967659619763
3900.0,-739.4163469635728,3.880908,40.945309,0.7240666729153095
3900.0,-739.408223767592,3.8808279,40.858009,0.7237365801748794
3900.0,-739.4154876083817,3.8805876,40.92038,0.7234064875118492
3900.0,-739.4091935872544,3.8804674,40.895409,0.7230763943384642
3900.0,-739.4166337448036,3.8801467,40.982708,0.7227463011637715
3900.0,-739.4151660002158,3.8799465,40.982708,0.7224162086443148
3900.0,-739.4079067649101,3.8796661,41.007641,0.7220861160454037
3900.0,-739.4150331991264,3.8794658,40.932842,0.7217560235852326
3900.0,-739.4079170918335,3.8792255,40.982708,0.7214259309817114
3900.0,-739.4139794457552,3.8792655,40.932842,0.7210958389919607
3900.0,-739.4127576861896,3.8787849,40.970242,0.7207657475476327
3900.0,-739.40695818517,3.8784645,40.92038,0.7204356553721945
3900.0,-739.4142693279591,3.8783844,40.995174,0.7201055632530335
3900.0,-739.4058381583445,3.8778236,41.007641,0.7197754715776069
3900.0,-739.4156932493414,3.8777835,40.895409,0.7194453788227737
3900.0,-739.407767849117,3.8776233,40.945309,0.7191152862858787
3900.0,-739.4149506183103,3.8773828,40.970242,0.7187851938625736
3900.0,-739.4151543909304,3.8771024,40.92038,0.7184551013482995
3900.0,-739.4080237442017,3.876822,40.882942,0.7181250086971656
3900.0,-739.4148818921636,3.8764615,40.945309,0.7177949163045415
3900.0,-739.4067549513579,3.8765016,40.982708,0.7174648242198325
3900.0,-739.413933168538,3.8761811,40.957775,0.7171347322507413
3900.0,-739.4139934839844,3.8759007,40.970242,0.7168046402547237
3900.0,-739.4076704497459,3.8757005,40.92038,0.7164745477613105
3900.0,-739.4152733496287,3.8755803,40.945309,0.7161444551939303
3900.0,-739.407436783791,3.8752999,40.907913,0.7158143628048322
3900.0,-739.4155821525059,3.87534,40.895409,0.7154842700995951
3900.0,-739.4083238034851,3.8750196,40.957775,0.7151541773145064
3900.0,-739.4148097726171,3.8748591,40.995174,0.714824084954078
3900.0,-739.4153518656294,3.8743784,40.995174,0.7144939923516467
3900.0,-739.408223645527,3.8742182,40.932842,0.7141638996112711
3900.0,-739.4171158763921,3.8741381,41.007641,0.7138338062213433
3900.0,-739.4086279772694,3.8736975,40.957775,0.7135037133004627
3900.0,-739.4161086930744,3.8736575,40.907913,0.7131736203601654
3900.0,-739.4090689421175,3.8733771,40.945309,0.7128435272424256
3900.0,-739.4165821698305,3.8732169,40.932842,0.7125134340907572
3900.0,-739.4166615769249,3.8730967,40.982708,0.7121833409036394
3900.0,-739.4087789897746,3.8725359,40.92038,0.7118532479153425
3900.0,-739.416075526465,3.8724959,40.932842,0.7115231549898516
3900.0,-739.4096776183304,3.8722553,40.970242,0.7111930616003815
3900.0,-739.417142414898,3.8722553,40.957775,0.7108629681986063
3900.0,-739.417420199347,3.8718147,40.945309,0.7105328746728214
3900.0,-739.4100300581267,3.8716946,40.970242,0.7102027811260123
3900.0,-739.4184186297084,3.8713741,40.957775,0.7098726871545045
3900.0,-739.4112848377457,3.871254,41.032574,0.7095425930475262
3900.0,-739.4177001933684,3.8710537,40.932842,0.7092124993967454
3900.0,-739.4109813598241,3.8707733,40.92038,0.7088824054252482
3900.0,-739.4175034396071,3.870573,40.945309,0.7085523118623029
3900.0,-739.4172899740287,3.8703327,40.92038,0.7082222183946537
3900.0,-739.4092654986778,3.8698921,40.932842,0.7078921251891656
3900.0,-739.4176566143979,3.8696918,41.007641,0.7075620315578395
3900.0,-739.4104869039066,3.8696918,40.970242,0.7072319378070814
3900.0,-739.4183963643388,3.8693712,40.995174,0.7069018438455132
3900.0,-739.4191227112451,3.8691709,40.982708,0.7065717495596867
3900.0,-739.4110318110348,3.8688905,40.92038,0.7062416555656666
3900.0,-739.4188263348728,3.8686101,40.970242,0.7059115614121494
3900.0,-739.4098928275059,3.86849,40.92038,0.7055814679266039
3900.0,-739.4193962841537,3.8682897,40.957775,0.7052513735186478
3900.0,-739.4116329438767,3.8681295,40.970242,0.7049212792562651
3900.0,-739.4170247505315,3.8678892,40.945309,0.704591185907018
3900.0,-739.4186744540044,3.8677289,40.957775,0.704261091821304
3900.0,-739.4113144395806,3.8673284,40.970242,0.7039309977011108
3900.0,-739.4175593724364,3.8673284,40.982708,0.7036009041131958
3900.0,-739.4091765704942,3.867048,40.932842,0.7032708109474076
3900.0,-739.4167860166317,3.8669677,40.932842,0.7029407177047371
3900.0,-739.4172242264821,3.8665271,40.957775,0.702610624266439
3900.0,-739.410696058229,3.8663669,40.932842,0.7022805304223088
3900.0,-739.4173339075337,3.8661265,40.92038,0.7019504369350466
3900.0,-739.4114379374294,3.8660464,40.932842,0.7016203427597202
3900.0,-739.4182095101172,3.865766,40.957775,0.7012902488815683
3900.0,-739.4092074792328,3.8652854,40.957775,0.7009601557019817
3900.0,-739.4187027011304,3.8652854,40.970242,0.7006300616036575
3900.0,-739.419339423703,3.8651652,40.970242,0.7002999672210852
3900.0,-739.4109009647303,3.8648448,40.970242,0.6999698732854788
3900.0,-739.4172241656024,3.8647246,40.982708,0.699639779847208
3900.0,-739.4072383963583,3.8645644,40.957775,0.6993096875466757
3900.0,-739.4171934401127,3.8644443,40.970242,0.6989795941221215
3900.0,-739.4159678110581,3.8642037,40.945309,0.6986495012447174
3900.0,-739.408447375105,3.8638833,40.957775,0.6983194084044627
3900.0,-739.4169583560235,3.8634427,40.957775,0.6979893150848557
3900.0,-739.4096581849288,3.8632424,40.92038,0.6976592217040612
3900.0,-739.4166986743121,3.8633225,40.92038,0.6973291285003823
3900.0,-739.4089348727038,3.862962,40.957775,0.6969990354424949
3900.0,-739.4169753117684,3.862922,40.858009,0.6966689421153185
3900.0,-739.4152193694497,3.8624814,40.932842,0.6963388495720365
3900.0,-739.407695620816,3.8622811,40.92038,0.6960087570673861
3900.0,-739.415911694976,3.862201,40.957775,0.6956786642150335
3900.0,-739.4094481273461,3.8620808,40.957775,0.6953485709280147
3900.0,-739.4157421506243,3.86168,40.970242,0.6950184781513508
3900.0,-739.4163975740897,3.8613195,40.957775,0.6946883850820902
3900.0,-739.4084216669693,3.8612394,40.932842,0.6943582922533122
3900.0,-739.4150098227802,3.8609591,40.92038,0.694028199803577
3900.0,-739.4084020992246,3.8609591,40.982708,0.6936981069835346
3900.0,-739.416467301118,3.8606386,40.982708,0.6933680138831463
3900.0,-739.4090470427576,3.8604383,40.932842,0.6930379207751829
3900.0,-739.4147838693058,3.860158,40.907913,0.6927078284263185
3900.0,-739.4148809154293,3.8600378,40.957775,0.6923777360341304
3900.0,-739.4071395929838,3.8596773,40.970242,0.6920476437777067
3900.0,-739.4150198445908,3.8597574,40.957775,0.6917175513234972
3900.0,-739.4060678447555,3.8593969,40.945309,0.6913874595455323
3900.0,-739.412984164866,3.8589561,40.907913,0.6910573680000988
3900.0,-739.4067378125327,3.8590362,40.982708,0.6907272759230411
3900.0,-739.414759906571,3.8587558,40.932842,0.6903971835848742
3900.0,-739.4151031457305,3.8584754,40.907913,0.6900670910934772
3900.0,-739.4092117757568,3.8583953,40.957775,0.6897369979119724
3900.0,-739.4151807827113,3.8581951,40.92038,0.6894069053859165
3900.0,-739.4085014155177,3.8576744,41.007641,0.6890768125215366
3900.0,-739.4179941285187,3.8577545,40.957775,0.6887467187395361
3900.0,-739.4183832538333,3.8573539,40.970242,0.6884166247838209
3900.0,-739.4095740906417,3.857434,40.945309,0.6880865314405685
3900.0,-739.4176532574234,3.8570735,40.907913,0.687756437810741
3900.0,-739.4090535244803,3.8567932,40.895409,0.6874263446998841
3900.0,-739.4132663804313,3.8567131,41.007641,0.6870962530284628
3900.0,-739.4075514318766,3.8565128,41.032574,0.6867661605881825
3900.0,-739.417261482668,3.8560319,40.945309,0.6864360671332526
3900.0,-739.4161223040207,3.8557515,40.995174,0.6861059741868791
3900.0,-739.4092077233628,3.8558717,40.945309,0.6857758810071835
3900.0,-739.4162781153599,3.8558316,40.932842,0.685445787991252
3900.0,-739.4089399508325,3.855351,41.04504,0.6851156949310976
3900.0,-739.416509440055,3.8550706,41.057507,0.6847856018118974
3900.0,-739.4168249691595,3.8550706,40.92038,0.6844555085518375
3900.0,-739.4090668177979,3.85463,41.020107,0.6841254154350459
3900.0,-739.4167300712172,3.85463,40.945309,0.6837953222173508
3900.0,-739.4082307256034,3.8543496,40.895409,0.6834652294738145
3900.0,-739.4155795035769,3.8540292,40.882942,0.6831351367697601
3900.0,-739.4090173061703,3.8539891,40.970242,0.6828050436750721
3900.0,-739.4159525278149,3.8537886,40.957775,0.6824749508044907
3900.0,-739.4157170404876,3.8535483,40.945309,0.6821448580390365
3900.0,-739.4106702287445,3.8534281,40.995174,0.681814764206437
3900.0,-739.4157522702516,3.8530276,40.982708,0.6814846714252555
3900.0,-739.4084472041321,3.8529875,40.970242,0.6811545785850771
3900.0,-739.4152833227356,3.8529074,40.945309,0.6808244860132447
3900.0,-739.4168627010251,3.8525469,40.932842,0.6804943927363405
3900.0,-739.4075055705347,3.8523467,40.957775,0.680164300316534
3900.0,-739.4150971642812,3.8521864,40.957775,0.6798342078278072
3900.0,-739.4052337910362,3.8517458,40.957775,0.6795041164221873
3900.0,-739.4141550326407,3.851866,40.995174,0.6791740243540506
3900.0,-739.4067827709212,3.8517058,40.92038,0.6788439322569222
3900.0,-739.4139326926537,3.8513453,40.995174,0.6785138402880433
3900.0,-739.4139668240263,3.8511047,40.895409,0.6781837483039275
3900.0,-739.4061872170531,3.8509846,40.995174,0.6778536564726713
3900.0,-739.4132162945024,3.8506241,40.907913,0.6775235648236094
3900.0,-739.4066607379547,3.8504238,40.932842,0.6771934727809601
3900.0,-739.4123131280772,3.8501835,40.970242,0.6768633815350933
3900.0,-739.4126803052103,3.8505039,40.995174,0.67653329012531
3900.0,-739.4064862882547,3.8500233,40.907913,0.67620319816054
3900.0,-739.4155514759244,3.8497429,40.970242,0.6758731054689977
3900.0,-739.4089317229564,3.8495827,40.957775,0.6755430124125165
3900.0,-739.4160119278158,3.8491421,40.982708,0.6752129195154175
3900.0,-739.4091579917522,3.8491821,40.970242,0.6748828263579235
3900.0,-739.4164746375741,3.8489819,40.945309,0.6745527332542598
3900.0,-739.4151853607573,3.8487415,41.032574,0.6742226407261601
3900.0,-739.409021005159,3.8485413,40.957775,0.6738925476298208
3900.0,-739.4153606666755,3.8483808,40.957775,0.6735624550234603
3900.0,-739.4082877687331,3.8478601,40.92038,0.6732323622544584
3900.0,-739.415352451404,3.84778,40.932842,0.6729022696517655
3900.0,-739.4157859009788,3.8476598,40.970242,0.6725721768555702
3900.0,-739.4078482198591,3.8475397,40.970242,0.6722420842827954
3900.0,-739.415491563716,3.8472993,40.92038,0.6719119916179994
3900.0,-739.4077423608621,3.8468988,40.907913,0.671581899092483
3900.0,-739.4135746342663,3.8468587,40.970242,0.6712518072834498
3900.0,-739.4061592019608,3.8466184,40.945309,0.6709217154647004
3900.0,-739.414006057112,3.8466585,41.04504,0.6705916234630699
3900.0,-739.415560973147,3.846338,40.982708,0.6702615307672879
3900.0,-739.4070801572575,3.8458571,40.932842,0.6699314385373978
3900.0,-739.4145229180239,3.8458171,40.945309,0.6696013463050283
3900.0,-739.4085501211888,3.8454967,40.970242,0.6692712534189048
3900.0,-739.415139193021,3.8454165,40.957775,0.6689411609114155
3900.0,-739.4142336222085,3.8451762,40.945309,0.6686110688081945
3900.0,-739.4081742440954,3.8449359,41.007641,0.6682809760898732
3900.0,-739.4133551136713,3.8447757,40.932842,0.6679508843788392
3900.0,-739.406776765078,3.8446555,40.945309,0.6676207922843921
3900.0,-739.4139979516285,3.8443751,40.970242,0.6672907002863802
3900.0,-739.406045994815,3.844295,40.895409,0.6669606085181694
3900.0,-739.4140012718707,3.8438544,40.945309,0.6666305165186752
3900.0,-739.4135069823637,3.8440146,41.007641,0.6663004247398435
3900.0,-739.407096856526,3.8436141,40.945309,0.6659703325024984
3900.0,-739.4139393576944,3.8432536,40.92038,0.6656402405306442
3900.0,-739.4066075640703,3.842973,40.945309,0.6653101485117331
3900.0,-739.4137370251078,3.8430932,40.945309,0.664980056630205
3900.0,-739.4079985978925,3.8430932,40.970242,0.664649963990297
3900.0,-739.414430827707,3.8426526,40.945309,0.6643198717990387
3900.0,-739.4151903532963,3.842212,40.92038,0.6639897792687103
3900.0,-739.4077109769603,3.842252,40.945309,0.6636596867572045
3900.0,-739.4157018552658,3.8420117,40.970242,0.6633295939985294
3900.0,-739.4091194909395,3.8418915,40.895409,0.6629995008582231
3900.0,-739.4166716234965,3.8416913,40.995174,0.6626694076666204
3900.0,-739.4145376884456,3.8414509,40.945309,0.662339315427657
3900.0,-739.4075373940956,3.8416913,40.92038,0.6620092229936435
3900.0,-739.4155473254683,3.8412507,40.932842,0.6616791303039542
3900.0,-739.4062639009823,3.8408101,40.970242,0.661349038438464
3900.0,-739.4160223646311,3.8408101,40.970242,0.6610189455367059
3900.0,-739.4070180481749,3.8401289,40.932842,0.6606888533345431
3900.0,-739.4156113029014,3.8401289,40.945309,0.6603587606162927
3900.0,-739.4162451075491,3.8400888,40.982708,0.6600286676150968
3900.0,-739.4093222365938,3.8398085,41.04504,0.6596985743842791
3900.0,-739.4155203721624,3.8395681,40.895409,0.6593684817066224
3900.0,-739.4079542012281,3.8395681,40.970242,0.6590383890865344
3900.0,-739.4159462044163,3.8393278,40.945309,0.658708296218776
3900.0,-739.4185021386575,3.8391275,40.995174,0.6583782022099878
3900.0,-739.4211428484483,3.8387671,40.882942,0.6580481037021148
3900.0,-739.4278948290506,3.8384066,41.020107,0.6577180055002061
3900.0,-739.4201285707306,3.8384867,40.907913,0.6573879074451352
3900.0,-739.4275551665439,3.8382463,40.982708,0.65705780939486
3900.0,-739.4192701396195,3.837966,40.907913,0.6567277117230171
3900.0,-739.4274509300755,3.8378055,40.982708,0.6563976137192755
3900.0,-739.4288190404902,3.8377655,41.020107,0.6560675151047769
3900.0,-739.4205527632556,3.8373649,40.932842,0.6557374168603345
3900.0,-739.4286378630129,3.8371646,40.92038,0.6554073183267177
3900.0,-739.4221397187567,3.8369644,40.932842,0.6550772193738136
3900.0,-739.4289572859581,3.8370044,40.995174,0.654747120697599
3900.0,-739.4274778707961,3.8366439,40.982708,0.6544170226818302
3900.0,-739.420073346707,3.8364437,40.970242,0.6540869246514132
3900.0,-739.4279072555555,3.8362834,40.995174,0.6537568264439569
3900.0,-739.4193662577687,3.8361232,40.907913,0.6534267287292042
3900.0,-739.4271803961349,3.8358428,41.007641,0.6530966308462354
3900.0,-739.420423381731,3.8358028,40.982708,0.6527665326595526
3900.0,-739.4283702098555,3.8356426,40.970242,0.6524364342454225
3900.0,-739.4278710371882,3.8350015,40.945309,0.6521063360541351
3900.0,-739.4205225752427,3.8351617,40.982708,0.6517762378231696
3900.0,-739.4276472082594,3.8347611,40.995174,0.6514461397318048
3900.0,-739.4205939491912,3.834681,40.92038,0.6511160414689758
3900.0,-739.4263329678264,3.8347211,40.932842,0.6507859439643192
3900.0,-739.4260379339778,3.8342805,41.082439,0.6504558465913726
3900.0,-739.4193803321795,3.8341203,41.032574,0.6501257488703367
3900.0,-739.426411141571,3.8339601,40.970242,0.6497956513307814
3900.0,-739.4205611615931,3.83392,41.057507,0.6494655530825899
3900.0,-739.4278093308212,3.8335996,41.04504,0.6491354549188496
3900.0,-739.4189026364097,3.8333993,40.882942,0.6488053574110705
3900.0,-739.4264022058735,3.8330388,40.92038,0.6484752598755043
3900.0,-739.4273405534612,3.8327985,40.945309,0.6481451619210374
3900.0,-739.4190187495822,3.8327985,40.982708,0.6478150643614222
3900.0,-739.4269824458585,3.832598,40.995174,0.6474849665668231
3900.0,-739.4188126468848,3.8325179,40.982708,0.6471548690992179
3900.0,-739.4257457816288,3.8321974,41.007641,0.6468247718566951
3900.0,-739.4264646820865,3.8319571,40.995174,0.646494674293238
3900.0,-739.4181446321475,3.8317969,40.970242,0.6461645771238536
3900.0,-739.426267586376,3.8315165,40.945309,0.6458344796483847
3900.0,-739.4194406711663,3.8314764,41.020107,0.6455043819004117
3900.0,-739.4261866774476,3.8312762,40.92038,0.6451742844610626
3900.0,-739.4203343562433,3.8310759,40.970242,0.6448441863141232
3900.0,-739.4277643838495,3.8306754,40.92038,0.6445140881704484
3900.0,-739.4242906223446,3.8308756,40.957775,0.6441839915775434
3900.0,-739.4172201615223,3.8305552,40.957775,0.6438538948208686
3900.0,-739.4254103792639,3.8301947,40.957775,0.6435237977280776
3900.0,-739.4178571947731,3.8301146,41.04504,0.6431937006870132
3900.0,-739.4264051844734,3.8299541,40.870476,0.6428636031501173
3900.0,-739.4270159181963,3.8295937,41.032574,0.6425335053405752
3900.0,-739.4206249306777,3.8295536,41.007641,0.6422034070639154
3900.0,-739.4275506988998,3.8293133,41.007641,0.6418733090156346
3900.0,-739.4205236617541,3.8289928,40.970242,0.641543210784184
3900.0,-739.4278142620714,3.8289928,40.970242,0.6412131126182423
3900.0,-739.419978266366,3.8286324,40.945309,0.6408830146302716
3900.0,-739.4274555932506,3.8287125,40.970242,0.6405529166244482
3900.0,-739.4276623689249,3.828352,40.995174,0.6402228185263152
3900.0,-739.4211996597261,3.8280716,41.032574,0.6398927199930802
3900.0,-739.4278250286599,3.8281517,40.945309,0.6395626218223319
3900.0,-739.4210373192212,3.8277111,41.020107,0.6392325233615702
3900.0,-739.4277405679421,3.8275909,41.020107,0.6389024252285272
3900.0,-739.4198096755811,3.8275909,40.907913,0.6385723273158203
3900.0,-739.4263498255499,3.8272302,40.907913,0.638242229803638
3900.0,-739.4278520432547,3.8266695,41.032574,0.6379121316208298
3900.0,-739.4203109674448,3.82707,40.945309,0.637582033484332
3900.0,-739.4272281015167,3.8267496,40.970242,0.6372519355800663
3900.0,-739.4178953902699,3.8264692,40.982708,0.6369218385219505
3900.0,-739.4270837896747,3.826349,40.957775,0.6365917406821091
3900.0,-739.4260021792167,3.8261888,40.982708,0.6362616433251242
3900.0,-739.4187613042824,3.8259885,40.945309,0.6359315458804399
3900.0,-739.4272152108941,3.8257482,40.970242,0.635601447981929
3900.0,-739.419616292813,3.8255079,41.020107,0.6352713501555535
3900.0,-739.4286402433553,3.8252275,40.970242,0.6349412516208741
3900.0,-739.4215332277427,3.8250673,40.970242,0.6346111529387248
3900.0,-739.4289142677964,3.8249071,41.020107,0.6342810542817143
3900.0,-739.4294391366819,3.8247066,41.007641,0.63395095539039
3900.0,-739.4202759091104,3.8246665,40.982708,0.6336208572695432
3900.0,-739.4273997211988,3.8244662,41.007641,0.6332907592886624
3900.0,-739.4209299219802,3.8243861,40.982708,0.6329606608758458
3900.0,-739.4281423524345,3.8240256,41.032574,0.6326305625634367
3900.0,-739.4294075813874,3.8238254,40.957775,0.6323004636861994
3900.0,-739.4197283403925,3.8236651,40.932842,0.6319703658098028
3900.0,-739.4282936835444,3.8234248,40.957775,0.631640267429836
3900.0,-739.4205546068156,3.8232245,40.932842,0.6313101691845706
3900.0,-739.4268518790004,3.8230643,40.957775,0.6309800714482596
3900.0,-739.4209510524228,3.8230643,40.982708,0.6306499730260099
3900.0,-739.4285252522697,3.8227439,41.007641,0.6303198745426651
3900.0,-739.4273932635581,3.8224635,40.970242,0.6299897765646673
3900.0,-739.4206680094904,3.8223033,41.007641,0.6296596782687757
3900.0,-739.4282159486447,3.822103,40.957775,0.6293295799235116
3900.0,-739.420213568176,3.8218224,40.945309,0.6289994818304957
3900.0,-739.4253996612767,3.8219426,40.982708,0.6286693847424891
3900.0,-739.4257503597771,3.821542,40.957775,0.6283392874979226
3900.0,-739.4191389025638,3.8213017,40.945309,0.6280091898846676
3900.0,-739.4253894930481,3.8211415,41.04504,0.6276790928012005
3900.0,-739.41912896588,3.8210614,40.982708,0.6273489951923816
3900.0,-739.4260409615885,3.8206608,40.982708,0.6270188978180835
3900.0,-739.418935290074,3.820821,41.007641,0.6266888002957269
3900.0,-739.426020551257,3.8203003,41.007641,0.6263587029305404
3900.0,-739.4268903678199,3.8205006,40.995174,0.6260286051770472
3900.0,-739.4191489004335,3.8199399,41.007641,0.6256985075593289
3900.0,-739.4268559437135,3.82006,41.020107,0.6253684098212033
3900.0,-739.4194841769506,3.8196595,41.020107,0.6250383120538081
3900.0,-739.4269460932491,3.8195794,41.057507,0.6247082142754377
3900.0,-739.4271510384416,3.8190985,40.982708,0.6243781164055748
3900.0,-739.418356667224,3.8190584,40.945309,0.6240480191415319
3900.0,-739.4274532736855,3.8188581,40.945309,0.623717921136744
3900.0,-739.4189366940772,3.8188581,40.995174,0.6233878236137605
3900.0,-739.4268188710872,3.8183775,41.007641,0.6230577258921851
3900.0,-739.4189008176106,3.8184175,40.957775,0.6227276283852181
3900.0,-739.427523001123,3.8182573,40.957775,0.6223975303493022
3900.0,-739.4271365605489,3.8183374,40.982708,0.6220674324859027
3900.0,-739.4197551714645,3.8180571,40.957775,0.6217373345975279
3900.0,-739.4254142738208,3.8174963,40.982708,0.6214072375029981
3900.0,-739.4191534529563,3.8175764,41.032574,0.6210771398832474
3900.0,-739.4273051408537,3.817256,40.995174,0.6207470419445895
3900.0,-739.4253694002117,3.8169355,40.957775,0.6204169448700924
3900.0,-739.4181798738352,3.8169355,40.982708,0.620086847684975
3900.0,-739.4264199918324,3.8169756,40.970242,0.6197567501414687
3900.0,-739.4190955555764,3.8166149,40.970242,0.6194266525475651
3900.0,-739.4279129565493,3.8165348,41.032574,0.6190965543375638
3900.0,-739.4206357098453,3.8162544,40.995174,0.6187664560560918
3900.0,-739.4282142029853,3.8160541,41.032574,0.6184363577116071
3900.0,-739.4293338871558,3.8157337,41.007641,0.6181062588672686
3900.0,-739.4214061771171,3.8157737,40.995174,0.6177761602418381
3900.0,-739.4290593252347,3.8154132,40.957775,0.6174460615200706
3900.0,-739.4200509219459,3.8152931,41.04504,0.6171159634996645
3900.0,-739.4271126348536,3.8150127,40.932842,0.6167858656469458
3900.0,-739.4196150111817,3.8148124,40.970242,0.6164557678211426
3900.0,-739.4265692114934,3.8146122,41.020107,0.6161256702110212
3900.0,-739.427656192456,3.8144519,41.069973,0.6157955721156455
3900.0,-739.4211689346478,3.8144519,41.04504,0.6154654735961269
3900.0,-739.4278237714699,3.8141313,41.007641,0.61513537542594
3900.0,-739.4213057624438,3.813931,40.982708,0.6148052768453376
3900.0,-739.4273160172302,3.8138909,41.007641,0.6144751789018241
3900.0,-739.4286874727504,3.8135304,40.970242,0.6141450803460605
3900.0,-739.4196480309387,3.8135304,40.982708,0.6138149825055162
3900.0,-739.4297351097138,3.8133702,40.957775,0.6134848834820625
3900.0,-739.4219160502624,3.8129697,41.007641,0.6131547846290103
3900.0,-739.4279987360529,3.8127694,41.082439,0.6128246863807151
3900.0,-739.4217984115332,3.8126092,40.982708,0.6124945875801802
3900.0,-739.4302331961657,3.8126092,40.982708,0.6121644883343688
3900.0,-739.4284412674363,3.8123689,40.970242,0.611834389888517
